Time,Blade,Action,Type,Interface,Origin,Source,Destination,Service,Access Rule Number,Access Rule Name,Description,SNI,TLS Server Host Name
2026-04-02T15:04:56Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,164.132.25.180,443,,,,,
2026-04-02T15:04:56Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,163.5.194.37,443,,,,,
2026-04-02T15:04:56Z,Firewall,Accept,Connection,,,192.168.100.150,163.5.194.37,443,,Cleanup rule,,,
2026-04-02T15:04:56Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,163.5.194.37,443,,,,,
2026-04-02T15:04:55Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,34.1.1.166,443,,,,,
2026-04-02T15:04:55Z,Firewall,Accept,Connection,,,192.168.100.150,34.1.1.166,443,,Cleanup rule,,,
2026-04-02T15:04:55Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,54.210.51.142,443,,,,,
2026-04-02T15:04:55Z,Firewall,Accept,Connection,,,192.168.100.150,54.210.51.142,443,,Cleanup rule,,,
2026-04-02T15:04:55Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,34.1.1.166,443,,,,,
2026-04-02T15:04:55Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,54.210.51.142,443,,,,,
2026-04-02T15:04:54Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,168.119.146.39,443,,,,,
2026-04-02T15:04:54Z,Firewall,Accept,Connection,,,192.168.100.150,168.119.146.39,443,,Cleanup rule,,,
2026-04-02T15:04:54Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,168.119.146.39,443,,,,,
2026-04-02T15:04:53Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,18.213.19.118,443,,,,,
2026-04-02T15:04:53Z,Firewall,Accept,Connection,,,192.168.100.150,18.213.19.118,443,,Cleanup rule,,,
2026-04-02T15:04:53Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,18.213.19.118,443,,,,,
2026-04-02T15:04:52Z,Firewall,Accept,Connection,,,192.168.100.150,172.64.146.152,443,,Cleanup rule,,,
2026-04-02T15:04:52Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,172.64.146.152,443,,,,,
2026-04-02T15:04:52Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,172.64.146.152,443,,,,,
2026-04-02T15:04:51Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,23.205.49.83,443,,,,,
2026-04-02T15:04:51Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,23.205.49.83,443,,,,,
2026-04-02T15:04:51Z,Firewall,Accept,Connection,,,192.168.100.150,23.205.49.83,443,,Cleanup rule,,,
2026-04-02T15:04:51Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,104.26.14.164,443,,,,,
2026-04-02T15:04:51Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,104.26.14.164,443,,,,,
2026-04-02T15:04:51Z,HTTPS Inspection,HTTPS Bypass,"[""Alert"", ""Connection""]",,,192.168.100.150,80.77.87.166,443,,,,,
2026-04-02T15:04:51Z,Firewall,Accept,Connection,,,192.168.100.150,104.26.14.164,443,,Cleanup rule,,,
2026-04-02T15:04:51Z,HTTPS Inspection,HTTPS Bypass,Session,,,192.168.100.150,80.77.87.166,443,,,,,
2026-04-02T15:04:51Z,HTTPS Inspection,HTTPS Bypass,"[""Alert"", ""Connection""]",,,192.168.100.150,80.77.87.166,443,,,,,
2026-04-02T15:04:39Z,Firewall,Accept,Connection,,,192.168.100.150,193.0.160.131,443,,Cleanup rule,,,
2026-04-02T15:04:39Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,193.0.160.131,443,,,,,
2026-04-02T15:04:39Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,54.221.166.233,443,,,,,
2026-04-02T15:04:39Z,Firewall,Accept,Connection,,,192.168.100.150,54.221.166.233,443,,Cleanup rule,,,
2026-04-02T15:04:39Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,193.0.160.131,443,,,,,
2026-04-02T15:04:38Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,54.221.166.233,443,,,,,
2026-04-02T15:04:38Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,35.206.140.106,443,,,,,
2026-04-02T15:04:38Z,Firewall,Accept,Connection,,,192.168.100.150,35.206.140.106,443,,Cleanup rule,,,
2026-04-02T15:04:38Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,35.206.140.106,443,,,,,
2026-04-02T15:04:37Z,Firewall,Accept,Connection,,,192.168.100.150,80.77.80.64,443,,Cleanup rule,,,
2026-04-02T15:04:36Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,80.77.80.64,443,,,,,
2026-04-02T15:04:36Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,80.77.80.64,443,,,,,
2026-04-02T15:04:34Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,108.132.55.227,443,,,,,
2026-04-02T15:04:34Z,Firewall,Accept,Connection,,,192.168.100.150,108.132.55.227,443,,Cleanup rule,,,
2026-04-02T15:04:34Z,Firewall,Accept,Connection,,,192.168.100.150,69.173.144.165,443,,Cleanup rule,,,
2026-04-02T15:04:34Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,69.173.144.165,443,,,,,
2026-04-02T15:04:34Z,Firewall,Accept,Connection,,,192.168.100.150,46.228.164.11,443,,Cleanup rule,,,
2026-04-02T15:04:34Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,46.228.164.11,443,,,,,
2026-04-02T15:04:34Z,Firewall,Accept,Connection,,,192.168.100.150,63.179.188.60,443,,Cleanup rule,,,
2026-04-02T15:04:34Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,63.179.188.60,443,,,,,
2026-04-02T15:04:34Z,Firewall,Accept,Connection,,,192.168.100.150,34.98.64.218,443,,Cleanup rule,,,
2026-04-02T15:04:34Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,34.98.64.218,443,,,,,
2026-04-02T15:04:34Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,108.132.55.227,443,,,,,
2026-04-02T15:04:34Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,69.173.144.165,443,,,,,
2026-04-02T15:04:34Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,46.228.164.11,443,,,,,
2026-04-02T15:04:34Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,63.179.188.60,443,,,,,
2026-04-02T15:04:34Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,34.98.64.218,443,,,,,
2026-04-02T15:04:33Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,3.64.221.65,443,,,,,
2026-04-02T15:04:33Z,Firewall,Accept,Connection,,,192.168.100.150,3.64.221.65,443,,Cleanup rule,,,
2026-04-02T15:04:33Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,3.64.221.65,443,,,,,
2026-04-02T15:04:32Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,104.17.197.65,443,,,,,
2026-04-02T15:04:32Z,Firewall,Accept,Connection,,,192.168.100.150,104.17.197.65,443,,Cleanup rule,,,
2026-04-02T15:04:32Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,104.17.197.65,443,,,,,
2026-04-02T15:04:32Z,Firewall,Accept,Connection,,,192.168.100.150,136.110.189.215,443,,Cleanup rule,,,
2026-04-02T15:04:32Z,Firewall,Accept,Connection,,,192.168.100.150,213.196.38.76,443,,Cleanup rule,,,
2026-04-02T15:04:32Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,136.110.189.215,443,,,,,
2026-04-02T15:04:32Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,136.110.189.215,443,,,,,
2026-04-02T15:04:32Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,213.196.38.76,443,,,,,
2026-04-02T15:04:32Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,213.196.38.76,443,,,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,185.89.208.11,443,,,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,185.89.208.11,443,,,,,
2026-04-02T15:04:31Z,Firewall,Accept,Connection,,,192.168.100.150,185.89.208.11,443,,Cleanup rule,,,
2026-04-02T15:04:31Z,Firewall,Accept,Connection,,,192.168.100.150,52.6.44.111,443,,Cleanup rule,,,
2026-04-02T15:04:31Z,Firewall,Accept,Connection,,,192.168.100.150,34.95.103.74,443,,Cleanup rule,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,52.6.44.111,443,,,,,
2026-04-02T15:04:31Z,Firewall,Accept,Connection,,,192.168.100.150,37.157.6.230,443,,Cleanup rule,,,
2026-04-02T15:04:31Z,Firewall,Accept,Connection,,,192.168.100.150,141.226.228.48,443,,Cleanup rule,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,37.157.6.230,443,,,,,
2026-04-02T15:04:31Z,Firewall,Accept,Connection,,,192.168.100.150,34.111.113.62,443,,Cleanup rule,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,141.226.228.48,443,,,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,185.89.208.11,443,,,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,34.95.103.74,443,,,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,34.95.103.74,443,,,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,34.111.113.62,443,,,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,37.157.6.230,443,,,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,34.111.113.62,443,,,,,
2026-04-02T15:04:31Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,141.226.228.48,443,,,,,
2026-04-02T15:04:30Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,37.252.171.165,443,,,,,
2026-04-02T15:04:30Z,Firewall,Accept,Connection,,,192.168.100.150,37.252.171.165,443,,Cleanup rule,,,
2026-04-02T15:04:30Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,37.252.171.165,443,,,,,
2026-04-02T15:04:30Z,Firewall,Accept,Connection,,,192.168.100.150,37.252.171.165,443,,Cleanup rule,,,
2026-04-02T15:04:30Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,37.252.171.172,443,,,,,
2026-04-02T15:04:30Z,Firewall,Accept,Connection,,,192.168.100.150,37.252.171.172,443,,Cleanup rule,,,
2026-04-02T15:04:12Z,Firewall,Accept,Connection,,,192.168.100.150,172.217.168.130,443,,Cleanup rule,,,
2026-04-02T15:04:12Z,Firewall,Accept,Connection,,,192.168.100.150,172.217.168.130,443,,Cleanup rule,,,
2026-04-02T15:04:12Z,Firewall,Accept,Connection,,,192.168.100.150,15.197.193.217,443,,Navigazione,,,
2026-04-02T15:04:10Z,Firewall,Accept,Connection,,,192.168.100.150,151.5.22.33,443,,Navigazione,,,
2026-04-02T15:04:10Z,Firewall,Accept,Connection,,,192.168.100.150,151.5.22.33,443,,Navigazione,,,
2026-04-02T15:04:10Z,Firewall,Accept,Connection,,,192.168.100.150,151.5.22.33,443,,Navigazione,,,
2026-04-02T15:04:06Z,Firewall,Accept,Connection,,,192.168.100.150,52.6.44.111,443,,Cleanup rule,,,
2026-04-02T15:04:05Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,15.197.193.217,443,,,,,
2026-04-02T15:04:05Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,52.6.44.111,443,,,,,
2026-04-02T15:04:05Z,Firewall,Accept,Connection,,,192.168.100.150,15.197.193.217,443,,Cleanup rule,,,
2026-04-02T15:04:05Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,15.197.193.217,443,,,,,
2026-04-02T15:04:05Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,52.6.44.111,443,,,,,
2026-04-02T15:04:05Z,Firewall,Accept,Connection,,,192.168.100.150,172.217.168.130,443,,Cleanup rule,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,172.217.168.130,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,35.244.174.68,443,,,,,
2026-04-02T15:04:04Z,Firewall,Accept,Connection,,,192.168.100.150,35.244.174.68,443,,Cleanup rule,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,172.217.168.130,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,172.217.168.130,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.101.1.108,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,35.244.174.68,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.101.1.108,443,,,,,
2026-04-02T15:04:04Z,Firewall,Accept,Connection,,,192.168.100.150,151.101.1.108,443,,Cleanup rule,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,151.101.1.108,443,,,,,
2026-04-02T15:04:04Z,Firewall,Accept,Connection,,,192.168.100.150,37.157.2.14,443,,Cleanup rule,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,37.157.2.14,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,37.157.2.14,443,,,,,
2026-04-02T15:04:04Z,Firewall,Accept,Connection,,,192.168.100.150,20.13.96.71,443,,Cleanup rule,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,20.13.96.71,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,20.13.96.71,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.22.33,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.22.33,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,130.211.23.194,443,,,,,
2026-04-02T15:04:04Z,Firewall,Accept,Connection,,,192.168.100.150,130.211.23.194,443,,Cleanup rule,,,
2026-04-02T15:04:04Z,Firewall,Drop,Connection,,,192.168.100.150,151.5.22.33,443,,Facebook,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.22.33,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.22.33,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,15.197.193.217,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,172.217.168.130,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,130.211.23.194,443,,,,,
2026-04-02T15:04:04Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,151.5.22.33,443,,,,,
2026-04-02T15:04:02Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,37.252.171.165,443,,,,,
2026-04-02T15:04:02Z,Firewall,Accept,Connection,,,192.168.100.150,37.252.171.165,443,,Cleanup rule,,,
2026-04-02T15:04:01Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.174,443,,Cleanup rule,,,
2026-04-02T15:04:01Z,Firewall,Accept,Connection,,,192.168.100.150,35.214.168.80,443,,Cleanup rule,,,
2026-04-02T15:04:01Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.174,443,,,,,
2026-04-02T15:04:01Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.174,443,,,,,
2026-04-02T15:04:01Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,35.214.168.80,443,,,,,
2026-04-02T15:04:01Z,Firewall,Accept,Connection,,,192.168.100.150,204.79.197.203,443,,Cleanup rule,,,
2026-04-02T15:04:00Z,Firewall,Accept,Connection,,,192.168.100.150,34.36.200.111,443,,Cleanup rule,,,
2026-04-02T15:04:00Z,Firewall,Accept,Connection,,,192.168.100.150,204.79.197.203,443,,Cleanup rule,,,
2026-04-02T15:04:00Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,34.36.200.111,443,,,,,
2026-04-02T15:04:00Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,204.79.197.203,443,,,,,
2026-04-02T15:04:00Z,Firewall,Accept,Connection,,,192.168.100.150,37.252.171.165,443,,Cleanup rule,,,
2026-04-02T15:04:00Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,37.252.171.165,443,,,,,
2026-04-02T15:04:00Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,204.79.197.203,443,,,,,
2026-04-02T15:04:00Z,Firewall,Accept,Connection,,,192.168.100.150,204.79.197.203,443,,Cleanup rule,,,
2026-04-02T15:04:00Z,Firewall,Accept,Connection,,,192.168.100.150,172.66.148.140,443,,Cleanup rule,,,
2026-04-02T15:04:00Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,172.66.148.140,443,,,,,
2026-04-02T15:04:00Z,Firewall,Accept,Connection,,,192.168.100.150,13.83.125.0,443,,Cleanup rule,,,
2026-04-02T15:04:00Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,34.36.200.111,443,,,,,
2026-04-02T15:04:00Z,Firewall,Accept,Connection,,,192.168.100.150,204.79.197.203,443,,Cleanup rule,,,
2026-04-02T15:04:00Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,204.79.197.203,443,,,,,
2026-04-02T15:04:00Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,204.79.197.203,443,,,,,
2026-04-02T15:04:00Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,172.66.148.140,443,,,,,
2026-04-02T15:04:00Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,37.252.171.165,443,,,,,
2026-04-02T15:04:00Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.174,443,,Cleanup rule,,,
2026-04-02T15:03:59Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.174,443,,,,,
2026-04-02T15:03:59Z,Firewall,Accept,Connection,,,192.168.100.150,3.166.14.94,443,,Cleanup rule,,,
2026-04-02T15:03:59Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,3.166.14.94,443,,,,,
2026-04-02T15:03:59Z,Firewall,Accept,Connection,,,192.168.100.150,37.252.171.172,443,,Cleanup rule,,,
2026-04-02T15:03:59Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,37.252.171.172,443,,,,,
2026-04-02T15:03:59Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,3.166.14.94,443,,,,,
2026-04-02T15:03:59Z,Firewall,Accept,Connection,,,192.168.100.150,151.5.18.65,443,,Cleanup rule,,,
2026-04-02T15:03:59Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,37.252.171.172,443,,,,,
2026-04-02T15:03:59Z,Firewall,Accept,Connection,,,192.168.100.150,151.5.20.168,443,,Cleanup rule,,,
2026-04-02T15:03:58Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.18.65,443,,,,,
2026-04-02T15:03:58Z,Firewall,Accept,Connection,,,192.168.100.150,151.5.20.168,443,,Cleanup rule,,,
2026-04-02T15:03:58Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.20.168,443,,,,,
2026-04-02T15:03:58Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.20.168,443,,,,,
2026-04-02T15:03:55Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,2.22.248.185,443,,,,,
2026-04-02T15:03:55Z,Firewall,Accept,Connection,,,192.168.100.150,2.22.248.185,443,,Cleanup rule,,,
2026-04-02T15:03:55Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,2.22.248.185,443,,,,,
2026-04-02T15:03:53Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,13.83.125.0,443,,,,,
2026-04-02T15:03:36Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.18.25,443,,,,,
2026-04-02T15:03:36Z,Firewall,Accept,Connection,,,192.168.100.150,151.5.18.25,443,,Cleanup rule,,,
2026-04-02T15:03:36Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,151.5.18.25,443,,,,,
2026-04-02T15:02:56Z,Firewall,Accept,Connection,,,192.168.100.150,13.83.125.0,443,,Cleanup rule,,,
2026-04-02T15:02:52Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.20.168,443,,,,,
2026-04-02T15:02:52Z,Firewall,Accept,Connection,,,192.168.100.150,151.5.20.168,443,,Cleanup rule,,,
2026-04-02T15:02:52Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.18.65,443,,,,,
2026-04-02T15:02:52Z,Firewall,Accept,Connection,,,192.168.100.150,151.5.18.65,443,,Cleanup rule,,,
2026-04-02T15:02:52Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,150.171.28.10,443,,,,,
2026-04-02T15:02:52Z,Firewall,Accept,Connection,,,192.168.100.150,150.171.28.10,443,,Cleanup rule,,,
2026-04-02T15:02:51Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,204.79.197.203,443,,,,,
2026-04-02T15:02:51Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,150.171.28.10,443,,,,,
2026-04-02T15:02:51Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,150.171.28.10,443,,,,,
2026-04-02T15:02:51Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,150.171.28.10,443,,,,,
2026-04-02T15:02:51Z,Firewall,Accept,Connection,,,192.168.100.150,150.171.28.10,443,,Cleanup rule,,,
2026-04-02T15:02:51Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,150.171.28.10,443,,,,,
2026-04-02T15:02:50Z,Firewall,Accept,Connection,,,192.168.100.150,151.5.20.168,443,,Cleanup rule,,,
2026-04-02T15:02:50Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.20.168,443,,,,,
2026-04-02T15:02:50Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,151.5.20.168,443,,,,,
2026-04-02T15:02:48Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,13.83.125.0,443,,,,,
2026-04-02T15:02:47Z,Firewall,Accept,Connection,,,192.168.100.150,13.83.125.0,443,,Cleanup rule,,,
2026-04-02T15:02:44Z,Firewall,Accept,Connection,,,192.168.100.150,52.123.128.14,443,,Cleanup rule,,,
2026-04-02T15:02:40Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,13.83.125.0,443,,,,,
2026-04-02T15:02:24Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:02:23Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T15:02:23Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T15:02:23Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:02:18Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T15:02:18Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:02:18Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T15:02:18Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:02:17Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T15:02:17Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:02:17Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T15:02:17Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:01:31Z,Firewall,Accept,Connection,,,192.168.100.150,20.189.173.6,443,,Cleanup rule,,,
2026-04-02T15:01:16Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:01:16Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:01:16Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:01:16Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:46Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:46Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:46Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:46Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:41Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:41Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:41Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:41Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:40Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:40Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:40Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
